epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
184,1.2566,0.4103,0.4594,0.6536,0.4181,0.3237,0.0000,0.0000,0.0000,1.3
185,1.1984,0.4292,0.4794,0.6164,0.4021,0.2987,0.2176,0.1995,0.9562,3.1
186,1.1464,0.4543,0.5143,0.5846,0.3876,0.2765,0.0000,0.0000,0.0000,1.3
187,1.1035,0.4648,0.5237,0.5581,0.3747,0.2591,0.0000,0.0000,0.0000,1.3
188,1.0664,0.4865,0.5489,0.5363,0.3672,0.2446,0.0000,0.0000,0.0000,1.3
189,1.0439,0.4922,0.5554,0.5223,0.3580,0.2352,0.0000,0.0000,0.0000,1.3
190,1.0139,0.5105,0.5791,0.5029,0.3518,0.2209,0.2219,0.2225,0.9561,3.1
191,0.9896,0.5159,0.5875,0.4888,0.3452,0.2118,0.0000,0.0000,0.0000,1.3
192,0.9657,0.5296,0.6068,0.4743,0.3386,0.2004,0.0000,0.0000,0.0000,1.3
193,0.9415,0.5370,0.6101,0.4583,0.3310,0.1905,0.0000,0.0000,0.0000,1.3
194,0.9292,0.5453,0.6238,0.4497,0.3267,0.1845,0.0000,0.0000,0.0000,1.3
195,0.9076,0.5551,0.6383,0.4376,0.3219,0.1758,0.2139,0.2220,0.9669,3.2
196,0.8931,0.5592,0.6418,0.4299,0.3184,0.1692,0.0000,0.0000,0.0000,1.4
197,0.8814,0.5672,0.6528,0.4199,0.3139,0.1638,0.0000,0.0000,0.0000,1.3
198,0.8590,0.5769,0.6629,0.4049,0.3064,0.1532,0.0000,0.0000,0.0000,1.3
199,0.8463,0.5800,0.6653,0.3975,0.3040,0.1478,0.0000,0.0000,0.0000,1.3
200,0.8346,0.5867,0.6743,0.3913,0.3013,0.1434,0.2118,0.2270,0.9693,3.2
201,1.7482,0.2150,0.2158,0.9742,0.5620,0.5491,0.0000,0.0000,0.0000,2.6
202,1.5600,0.2340,0.2416,0.9385,0.5431,0.5255,0.0000,0.0000,0.0000,1.3
203,1.5409,0.2529,0.2624,0.9143,0.5312,0.5126,0.0000,0.0000,0.0000,1.3
204,1.5182,0.2730,0.2895,0.8779,0.5176,0.4839,0.0000,0.0000,0.0000,1.3
205,1.4931,0.2918,0.3158,0.8417,0.5022,0.4583,0.2259,0.2335,0.9528,3.1
206,1.4595,0.3186,0.3483,0.8003,0.4849,0.4280,0.0000,0.0000,0.0000,1.3
207,1.4121,0.3468,0.3836,0.7555,0.4633,0.3985,0.0000,0.0000,0.0000,1.3
208,1.3522,0.3749,0.4168,0.7104,0.4435,0.3669,0.0000,0.0000,0.0000,1.3
209,1.2864,0.4024,0.4534,0.6688,0.4257,0.3373,0.0000,0.0000,0.0000,1.3
210,1.2234,0.4274,0.4857,0.6290,0.4064,0.3115,0.2199,0.2190,0.9365,3.1
211,1.1770,0.4424,0.4999,0.5993,0.3930,0.2910,0.0000,0.0000,0.0000,1.3
212,1.1305,0.4642,0.5273,0.5731,0.3813,0.2721,0.0000,0.0000,0.0000,1.3
213,1.0931,0.4784,0.5429,0.5504,0.3706,0.2574,0.0000,0.0000,0.0000,1.3
214,1.0563,0.4950,0.5609,0.5287,0.3611,0.2427,0.0000,0.0000,0.0000,1.3
215,1.0355,0.5022,0.5728,0.5156,0.3550,0.2334,0.2183,0.2305,0.9529,3.2
216,1.0096,0.5141,0.5866,0.4980,0.3471,0.2206,0.0000,0.0000,0.0000,1.3
217,0.9928,0.5220,0.5986,0.4881,0.3424,0.2137,0.0000,0.0000,0.0000,1.3
218,0.9696,0.5320,0.6073,0.4741,0.3365,0.2052,0.0000,0.0000,0.0000,1.3
219,0.9521,0.5379,0.6219,0.4636,0.3324,0.1965,0.0000,0.0000,0.0000,1.3
220,0.9360,0.5421,0.6219,0.4544,0.3273,0.1897,0.2124,0.2180,0.9615,3.1
221,0.9222,0.5554,0.6393,0.4426,0.3237,0.1814,0.0000,0.0000,0.0000,1.3
222,0.9051,0.5591,0.6452,0.4333,0.3187,0.1757,0.0000,0.0000,0.0000,1.3
223,0.8941,0.5628,0.6457,0.4258,0.3145,0.1708,0.0000,0.0000,0.0000,1.3
224,0.8827,0.5709,0.6638,0.4193,0.3132,0.1647,0.0000,0.0000,0.0000,1.3
225,0.8707,0.5774,0.6671,0.4110,0.3089,0.1607,0.2239,0.2300,0.9272,3.1
226,1.7647,0.2138,0.2199,0.9701,0.5551,0.5429,0.0000,0.0000,0.0000,2.6
