epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
170,1.5455,0.2337,0.2310,0.9324,1.5455,1.5455,0.2288,0.2510,0.8664,2.9
171,1.5299,0.2366,0.2361,0.9332,1.5299,1.5299,0.0000,0.0000,0.0000,1.8
172,1.5259,0.2360,0.2456,0.9233,1.5259,1.5259,0.0000,0.0000,0.0000,1.8
173,1.5248,0.2338,0.2393,0.9214,1.5248,1.5248,0.0000,0.0000,0.0000,1.8
174,1.5151,0.2334,0.2343,0.9195,1.5151,1.5151,0.0000,0.0000,0.0000,1.5
175,1.5481,0.2336,0.2339,0.9382,1.5481,1.5481,0.2358,0.2590,0.9285,2.3
176,1.5209,0.2374,0.2498,0.9230,1.5209,1.5209,0.0000,0.0000,0.0000,1.5
177,1.5467,0.2321,0.2360,0.9391,1.5467,1.5467,0.0000,0.0000,0.0000,1.5
178,1.5436,0.2326,0.2358,0.9417,1.5436,1.5436,0.0000,0.0000,0.0000,1.5
179,1.5397,0.2343,0.2306,0.9390,1.5397,1.5397,0.0000,0.0000,0.0000,1.5
180,1.5273,0.2347,0.2342,0.9288,1.5273,1.5273,0.2252,0.1960,0.9321,2.3
181,1.5139,0.2432,0.2417,0.9191,1.5139,1.5139,0.0000,0.0000,0.0000,1.5
182,1.5162,0.2389,0.2410,0.9204,1.5162,1.5162,0.0000,0.0000,0.0000,1.5
183,1.5166,0.2478,0.2513,0.9150,1.5166,1.5166,0.0000,0.0000,0.0000,1.5
184,1.5441,0.2313,0.2396,0.9393,1.5441,1.5441,0.0000,0.0000,0.0000,1.5
185,1.5509,0.2300,0.2329,0.9440,1.5509,1.5509,0.2329,0.2670,0.8965,2.3
186,1.5215,0.2306,0.2382,0.9244,1.5215,1.5215,0.0000,0.0000,0.0000,1.5
187,1.5338,0.2355,0.2316,0.9356,1.5338,1.5338,0.0000,0.0000,0.0000,1.5
188,1.5314,0.2266,0.2315,0.9314,1.5314,1.5314,0.0000,0.0000,0.0000,1.5
189,1.5452,0.2325,0.2428,0.9399,1.5452,1.5452,0.0000,0.0000,0.0000,1.5
190,1.5287,0.2381,0.2414,0.9281,1.5287,1.5287,0.2250,0.2210,0.9132,2.3
191,1.5259,0.2348,0.2467,0.9260,1.5259,1.5259,0.0000,0.0000,0.0000,1.4
192,1.5233,0.2340,0.2397,0.9267,1.5233,1.5233,0.0000,0.0000,0.0000,1.5
193,1.5068,0.2378,0.2363,0.9121,1.5068,1.5068,0.0000,0.0000,0.0000,1.5
194,1.5244,0.2348,0.2396,0.9252,1.5244,1.5244,0.0000,0.0000,0.0000,1.5
195,1.5314,0.2386,0.2438,0.9307,1.5314,1.5314,0.2083,0.2060,0.9148,2.3
196,1.5264,0.2284,0.2315,0.9284,1.5264,1.5264,0.0000,0.0000,0.0000,1.5
197,1.5178,0.2417,0.2391,0.9185,1.5178,1.5178,0.0000,0.0000,0.0000,1.5
198,1.5341,0.2303,0.2229,0.9297,1.5341,1.5341,0.0000,0.0000,0.0000,1.5
199,1.5289,0.2380,0.2428,0.9265,1.5289,1.5289,0.0000,0.0000,0.0000,1.5
200,1.5392,0.2246,0.2345,0.9395,1.5392,1.5392,0.2147,0.2080,0.9306,2.3
