epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
221,0.6073,0.7003,0.7885,0.3552,0.2494,0.1162,0.0000,0.0000,0.0000,1.0
222,0.6096,0.6969,0.7871,0.3593,0.2515,0.1185,0.0000,0.0000,0.0000,0.9
223,0.6112,0.7000,0.7891,0.3563,0.2481,0.1180,0.0000,0.0000,0.0000,1.0
224,0.6106,0.6968,0.7879,0.3595,0.2514,0.1184,0.0000,0.0000,0.0000,1.0
225,0.6105,0.6977,0.7898,0.3580,0.2507,0.1172,0.6840,0.7775,0.3707,2.8
226,0.6377,0.6815,0.7704,0.3824,0.2618,0.1317,0.0000,0.0000,0.0000,2.5
227,0.6305,0.6861,0.7738,0.3775,0.2590,0.1291,0.0000,0.0000,0.0000,0.9
228,0.6262,0.6890,0.7760,0.3721,0.2564,0.1262,0.0000,0.0000,0.0000,1.0
229,0.6285,0.6893,0.7792,0.3719,0.2559,0.1266,0.0000,0.0000,0.0000,1.0
230,0.6248,0.6896,0.7817,0.3718,0.2572,0.1255,0.7059,0.7855,0.3589,3.1
231,0.6240,0.6902,0.7830,0.3701,0.2571,0.1245,0.0000,0.0000,0.0000,1.0
232,0.6279,0.6852,0.7792,0.3754,0.2576,0.1280,0.0000,0.0000,0.0000,0.9
233,0.6212,0.6915,0.7812,0.3690,0.2561,0.1237,0.0000,0.0000,0.0000,0.9
234,0.6236,0.6890,0.7766,0.3702,0.2560,0.1246,0.0000,0.0000,0.0000,1.0
235,0.6219,0.6892,0.7807,0.3716,0.2564,0.1255,0.6943,0.7910,0.3802,2.9
236,0.6225,0.6914,0.7833,0.3707,0.2561,0.1254,0.0000,0.0000,0.0000,0.9
237,0.6197,0.6917,0.7793,0.3673,0.2548,0.1231,0.0000,0.0000,0.0000,0.9
238,0.6201,0.6912,0.7841,0.3695,0.2573,0.1226,0.0000,0.0000,0.0000,0.9
239,0.6228,0.6898,0.7825,0.3692,0.2550,0.1244,0.0000,0.0000,0.0000,1.0
240,0.6147,0.6937,0.7845,0.3642,0.2530,0.1211,0.7315,0.8220,0.3151,2.8
241,0.6200,0.6924,0.7819,0.3703,0.2561,0.1251,0.0000,0.0000,0.0000,0.9
242,0.6210,0.6888,0.7797,0.3701,0.2566,0.1235,0.0000,0.0000,0.0000,0.9
243,0.6182,0.6923,0.7861,0.3677,0.2556,0.1224,0.0000,0.0000,0.0000,0.9
244,0.6188,0.6917,0.7813,0.3668,0.2550,0.1224,0.0000,0.0000,0.0000,0.9
