epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
253,0.6118,0.7044,0.7912,0.3492,0.2404,0.1184,0.0000,0.0000,0.0000,0.9
254,0.6083,0.7044,0.7866,0.3469,0.2398,0.1175,0.0000,0.0000,0.0000,1.0
255,0.6096,0.7035,0.7927,0.3502,0.2412,0.1192,0.7190,0.7930,0.3272,2.9
256,0.6087,0.7043,0.7930,0.3478,0.2406,0.1177,0.0000,0.0000,0.0000,1.0
257,0.6056,0.7063,0.7993,0.3446,0.2391,0.1156,0.0000,0.0000,0.0000,1.0
258,0.6051,0.7077,0.7988,0.3441,0.2385,0.1159,0.0000,0.0000,0.0000,1.0
259,0.6046,0.7051,0.7948,0.3451,0.2396,0.1155,0.0000,0.0000,0.0000,1.0
260,0.6043,0.7064,0.7945,0.3449,0.2394,0.1153,0.6986,0.7980,0.3523,3.0
261,0.6062,0.7033,0.7936,0.3466,0.2401,0.1163,0.0000,0.0000,0.0000,1.0
262,0.6040,0.7080,0.7996,0.3432,0.2393,0.1136,0.0000,0.0000,0.0000,1.0
263,0.6040,0.7043,0.7931,0.3456,0.2407,0.1152,0.0000,0.0000,0.0000,0.9
264,0.6035,0.7066,0.7941,0.3437,0.2386,0.1156,0.0000,0.0000,0.0000,1.0
265,0.6039,0.7071,0.8006,0.3448,0.2397,0.1154,0.7085,0.7990,0.3573,3.0
266,0.6006,0.7097,0.7993,0.3391,0.2360,0.1124,0.0000,0.0000,0.0000,0.9
267,0.6016,0.7063,0.7985,0.3448,0.2404,0.1141,0.0000,0.0000,0.0000,0.9
268,0.6054,0.7070,0.7957,0.3462,0.2396,0.1170,0.0000,0.0000,0.0000,1.0
269,0.6014,0.7074,0.7955,0.3431,0.2378,0.1153,0.0000,0.0000,0.0000,1.0
